代码,名称,收盘价,涨跌幅,换手率,龙虎榜净买额(万),市场总成交额(万),Ntransac,上榜原因,Oldid,龙虎榜卖出额(万),龙虎榜买入额(万),龙虎榜成交额(万),上榜日,净买额占总成交比,成交额占总成交比,流通市场(亿),上榜后1日,Rchange1do,上榜后2日,Rchange2do,Rchange3dc,Rchange3do,上榜后5日,Rchange5do,上榜后10日,Rchange10do,Rchange15dc,Rchange15do,Rchange20dc,Rchange20do,Rchange30dc,Rchange30do,Rchange1m,Rchange3m,Rchange6m,Rchange1y,SumCount,JGBSumCount,JGSSumCount,JGBMoney,JGSMoney,JGJMMoney,解读
300397,天和防务,18.94,9.9884,10.63,38917,300190,16480000,日涨幅偏离值达到7%的前五只证券,3176885,52305,91222,143527,2019-02-28,12.96,47.81,29,-7.0222,-8.2828,2.2703,3.6364,12.5132,7.9798,19.7466,8.0808,7.339,3.2828,18.6906,12.4747,14.3083,11.3131,24.604,21.3131,106.54307525,89.4,68.95628935,15.20681288,,,,,,,买一主买，成功率63.47%
300397,天和防务,18.94,9.9884,10.63,54141,836320,47650000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3176903,89879,144019,233898,2019-02-28,6.47,27.97,29,-7.0222,-8.2828,2.2703,3.6364,12.5132,7.9798,19.7466,8.0808,7.339,3.2828,18.6906,12.4747,14.3083,11.3131,24.604,21.3131,106.54307525,89.4,68.95628935,15.20681288,,,,,,,浙江资金买入，成功率78.87%
300424,航新科技,21.16,9.9792,1.05,26759,103570,5300000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3176905,30013,56772,86785,2019-02-28,25.84,83.79,33,-3.3554,-6.4091,6.3327,-0.5455,11.6257,1.3636,0.7561,-6.9545,-10.9168,-14.2727,-3.1664,-7.5909,-5.2457,-8.8182,-9.6408,-11.4091,53.33333332,18.87640449,1.73076914,-9.68843371,,,,,,,浙江资金买入，成功率45.32%
300586,美联新材,14.77,-9.9939,27.66,-9049,260680,16910000,日振幅值达到15%的前五只证券,3176894,52347,43298,95645,2019-02-28,-3.47,36.69,9,-3.1821,-2.6549,0.0677,1.2934,0.5416,1.5657,4.4685,2.791,-2.302,1.7699,7.1767,8.2369,3.7238,2.791,15.1659,15.4527,34.27272724,33.90752492,-3.9037086,-10.43351732,,,,,,,广东资金卖出，成功率50.76%
300586,美联新材,14.77,-9.9939,27.66,-9049,260680,16910000,日跌幅偏离值达到7%的前五只证券,3176889,52347,43298,95645,2019-02-28,-3.47,36.69,9,-3.1821,-2.6549,0.0677,1.2934,0.5416,1.5657,4.4685,2.791,-2.302,1.7699,7.1767,8.2369,3.7238,2.791,15.1659,15.4527,34.27272724,33.90752492,-3.9037086,-10.43351732,,,,,,,广东资金卖出，成功率50.76%
300587,天铁股份,22.93,-7.1284,27.91,-116777,652250,26170000,连续三个交易日内，跌幅偏离值累计达到20%的证券,3176906,183929,67152,251082,2019-02-28,-17.90,38.49,10,2.3114,2.9759,6.4108,5.9956,7.7191,8.5339,11.3389,5.4705,2.0497,2.6258,3.358,4.5514,-4.4919,-4.2451,3.4017,4.9891,28.45938375,45.86513996,32.31390589,10.16336199,,,,,,,实力游资卖出，成功率67.41%
300587,天铁股份,22.93,-7.1284,27.91,-57678,269100,11740000,日换手率达到20%的前五只证券,3176901,71620,13941,85561,2019-02-28,-21.43,31.80,10,2.3114,2.9759,6.4108,5.9956,7.7191,8.5339,11.3389,5.4705,2.0497,2.6258,3.358,4.5514,-4.4919,-4.2451,3.4017,4.9891,28.45938375,45.86513996,32.31390589,10.16336199,,,,,,,山东资金卖出，成功率69.49%
300612,宣亚国际,23,1.3216,26.1,21889,280840,11830000,日振幅值达到15%的前五只证券,3176895,36310,58199,94509,2019-02-28,7.79,33.65,10,10,11.3518,21,21.4038,25.3913,22.4003,23.1304,12.695,2.9565,4.3328,6.3043,4.9393,6.9565,4.3761,4.5652,6.4991,66.78752723,33.10185186,29.650506,-11.58933574,,,,,,,上海资金买入，成功率52.06%
300674,宇信科技,33.13,-9.2329,43.85,-5546,591930,17550000,日跌幅偏离值达到7%的前五只证券,3176892,40075,34529,74603,2019-02-28,-0.94,12.60,13,3.6825,4.6039,7.6366,4.2152,11.4398,13.5725,23.272,16.5919,3.8636,2.87,7.9384,7.145,-1.962,-2.7504,-0.3018,0.5979,21.57798165,6.28809753,296.29186603,296.29186603,,,,,,,实力游资卖出，成功率46.50%
300674,宇信科技,33.13,-9.2329,43.85,-5546,591930,17550000,日换手率达到20%的前五只证券,3176897,40075,34529,74603,2019-02-28,-0.94,12.60,13,3.6825,4.6039,7.6366,4.2152,11.4398,13.5725,23.272,16.5919,3.8636,2.87,7.9384,7.145,-1.962,-2.7504,-0.3018,0.5979,21.57798165,6.28809753,296.29186603,296.29186603,,,,,,,实力游资卖出，成功率46.50%
300749,顶固集创,36.52,-5.1429,38.22,-9502,407030,10890000,日换手率达到20%的前五只证券,3176900,44919,35417,80336,2019-02-28,-2.33,19.74,10,0.7393,-0.1907,1.6977,0.4905,2.4096,2.4523,12.6506,6.4033,-2.9025,-2.5886,7.1194,6.267,0.6572,1.3896,1.6429,0.7084,1.64208183,58.85167464,198.85433715,198.85433715,,,,,,,主力做T，成功率47.06%
300759,康龙化成,38.8,-6.8874,40.8,-22229,1046240,26770000,日换手率达到20%的前五只证券,3176898,118040,95811,213851,2019-02-28,-2.12,20.44,25,6.0309,1.4925,9.433,3.5821,8.1959,3.8806,13.9175,5.9204,-3.9433,-5.8209,7.5258,3.209,-1.2887,-4.2786,1.933,-0.7463,190.85457271,406.52741514,406.52741514,406.52741514,,,,,,,实力游资卖出，成功率48.44%
300760,迈瑞医疗,127.3,9.9974,6.71,103525,1013910,8160000,日涨幅偏离值达到7%的前五只证券,3176883,106696,210220,316916,2019-02-28,10.21,31.26,155,0.8562,0.5504,4.1241,0.6202,4.1634,2.8682,0,-3.876,2.4745,1.7054,2.2859,1.4574,2.7808,1.4264,1.5789,0.6434,19.94723452,16.97142332,160.86065574,160.86065574,,,,,,,2家机构买入，成功率53.64%
300761,立华股份,78.08,4.6649,38.79,73887,1250260,16010000,日换手率达到20%的前五只证券,3176899,62381,136268,198649,2019-02-28,5.91,15.89,32,10.0026,13.725,16.9057,8.75,12.4232,8,13.8704,5,0.7044,-1.5,-3.2403,-6.6875,-12.564,-14.4,-16.3806,-18.2,166.0306644,166.0306644,166.0306644,166.0306644,,,,,,,2家机构买入，成功率46.05%
600061,国投资本,12.85,-10.014,1.59,-16306,868821,66452097,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,3178668,118345,102039,220384,2019-02-28,-1.88,25.37,536,3.1128,1.3047,5.4475,1.3047,5.2918,3.7606,22.4125,10.2072,2.8794,2.8396,11.0506,9.4398,2.8016,1.4582,23.4241,26.6309,44.54442996,26.97628283,45.8569787,4.41819845,,,,,,,上海资金卖出，成功率67.52%
600069,银鸽投资,3.58,10.1538,4.03,-2709,224274,65513987,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3178663,24875,22166,47041,2019-02-28,-1.21,20.97,58,-2.7933,-3.3333,-1.676,-2.2222,5.5866,2.7778,5.3073,2.7778,9.7765,7.7778,8.6592,8.0556,-2.2346,-1.9444,5.3073,6.1111,29.24187727,13.6507937,3.46820611,-37.24446911,,,,,,,实力游资买入，成功率64.44%
600128,弘业股份,10.15,1.7034,30.35,-14819,763450,74903708,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3178672,48463,33644,82107,2019-02-28,-1.94,10.75,25,-4.1379,2.2917,-0.2956,3.125,3.6453,9.2708,11.6256,12.5,-5.2217,0.5208,-1.5764,5,-12.9064,-7.1875,-6.4039,-0.5208,49.92614473,6.2827225,59.09090783,14.51865494,,,,,,,买一主买，成功率57.01%
600218,全柴动力,11.2,-2.0979,13.07,26937,2864843,226781036,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,3178661,107216,134153,241370,2019-02-28,0.94,8.43,41,10,13.5922,17.6786,13.1509,23.3036,21.0944,26.4286,15.0927,21.5179,21.8005,13.0357,5.9135,3.6607,-2.6478,37.2321,42.1006,23.89380537,129.50819689,106.64206563,87.3580146,,,,,,,卖一主卖，成功率39.58%
600375,华菱星马,4.57,10.1205,3.84,478,95124,21350976,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3178664,13294,13773,27067,2019-02-28,0.50,28.45,25,10.0656,17.4098,21.0066,29.087,33.0416,42.0382,61.0503,59.2357,39.1685,37.5796,43.9825,35.2442,27.3523,23.5669,43.7637,40.9766,24.86338798,20.26315793,8.55106885,-7.30223121,,,,,,,实力游资买入，成功率49.46%
600604,市北高新,11.5,-10.0156,25.5,53124,4405463,340244993,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3178671,302804,355928,658732,2019-02-28,1.21,14.95,153,2.7826,14.5775,13.0435,22.5627,24.3478,46.0539,50.4348,44.5682,58.5217,60.7242,44.5217,51.4392,21.1304,30.455,27.3913,36.3974,62.20028209,38.05522209,175.11961723,69.6648966,,,,,,,实力游资卖出，成功率50.73%
600604,市北高新,11.5,-10.0156,25.5,53124,4405463,340244993,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,3178669,302804,355928,658732,2019-02-28,1.21,14.95,153,2.7826,14.5775,13.0435,22.5627,24.3478,46.0539,50.4348,44.5682,58.5217,60.7242,44.5217,51.4392,21.1304,30.455,27.3913,36.3974,62.20028209,38.05522209,175.11961723,69.6648966,,,,,,,实力游资卖出，成功率50.73%
600610,*ST毅达,3.29,5.1118,4.24,9144,125909,40347182,ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到15%的证券,3178662,12867,22011,34878,2019-02-28,7.26,27.70,12,4.8632,6.1584,10.0304,11.437,15.5015,17.0088,27.3556,23.1672,7.5988,9.0909,37.9939,39.2962,19.7568,15.5425,23.1003,18.4751,84.83146068,106.91823901,99.3939394,-36.6088632,,,,,,,实力游资买入，成功率63.53%
600613,神奇制药,6.22,10.0885,1.86,4991,55030,8913722,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3178665,11009,16000,27008,2019-02-28,9.07,49.08,30,9.9678,10.0304,20.9003,22.3404,32.9582,32.2188,60.9325,51.9757,50.9646,33.7386,45.1768,33.7386,28.9389,22.1884,31.0289,21.8845,27.45901639,11.27012522,4.71380471,-17.87868362,,,,,,,买一主买，成功率52.06%
600643,爱建集团,11.85,-10.0228,4.91,-105153,839226,70344517,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,3178667,218755,113601,332356,2019-02-28,-12.53,39.60,170,4.8945,4.798,8.1013,6.229,7.3418,6.5657,9.1139,3.5354,-3.2911,-2.5253,2.1941,0.5892,-6.3291,-5.7239,6.7511,9.8485,43.46246974,34.81228669,36.83602461,-5.50931612,,,,,,,2家机构卖出，成功率47.22%
601066,中信建投,20.12,-8.1278,36.23,-144302,2967479,144900263,有价格涨跌幅限制的日换手率达到20%的前三只证券,3178676,294631,150330,444961,2019-02-28,-4.86,14.99,80,9.9901,10.1248,16.3519,10.3647,27.9821,26.0077,54.8708,34.5489,41.3022,40.1152,27.9324,20.4415,15.4573,12.6679,22.0676,19.7697,78.05309734,109.09694168,149.64134866,277.68617325,,,,,,,1家机构卖出，成功率54.39%
601519,大智慧,7.84,9.9579,15.6,-71664,2441263,314500833,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3178659,261893,190229,452123,2019-02-28,-2.94,18.52,156,2.6786,17.1388,13.0102,27.4788,24.3622,51.983,50.5102,60.0567,37.1173,58.2153,45.1531,55.2408,18.8776,32.153,37.1173,57.0822,136.14457836,122.09631734,113.62397673,91.68704025,,,,,,,买一主买，成功率52.55%
601606,长城军工,16.9,0.8353,53.38,-72179,1384900,78999862,有价格涨跌幅限制的日换手率达到20%的前三只证券,3178674,139471,67293,206764,2019-02-28,-5.21,14.93,25,1.8935,4.5623,5.9172,8.9396,6.7456,12.7004,10.2367,7.8915,-4.2012,1.418,2.5444,6.9051,-4.497,1.6646,0.355,5.7337,37.06407137,38.86606409,-16.54320988,407.50750751,,,,,,,实力游资买入，成功率46.91%
601700,风范股份,7.98,-7.3171,13.98,16585,3637748,387920014,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,3178660,174656,191241,365897,2019-02-28,0.46,10.06,90,5.0125,9.2208,15.5388,18.8312,27.0677,36.3636,37.594,28.5714,7.6441,12.987,11.0276,13.6364,-0.1253,4.8052,9.7744,13.7662,59.28143709,164.23841056,150.94339808,0.53039651,,,,,,,实力游资卖出，成功率39.24%
601860,紫金银行,8.76,10.0503,36.67,-17830,2536527,317122600,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3178658,188043,170213,358255,2019-02-28,-0.70,14.12,32,-1.9406,-8.8421,7.8767,-5.2632,11.3014,-0.4211,34.7032,11.7895,5.2511,-2,8.79,-2.1053,-4.4521,-11.4737,-2.8539,-8.7368,71.76470588,178.98089172,178.98089172,178.98089172,,,,,,,实力游资买入，成功率50.85%
601860,紫金银行,8.76,10.0503,36.67,25040,1157592,134226790,有价格涨跌幅限制的日换手率达到20%的前三只证券,3178675,126939,151979,278917,2019-02-28,2.16,24.09,32,-1.9406,-8.8421,7.8767,-5.2632,11.3014,-0.4211,34.7032,11.7895,5.2511,-2,8.79,-2.1053,-4.4521,-11.4737,-2.8539,-8.7368,71.76470588,178.98089172,178.98089172,178.98089172,,,,,,,实力游资买入，成功率52.73%
603000,人民网,17.46,-4.6423,8.01,-181293,1608058,88610063,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3178673,299736,118442,418178,2019-02-28,-11.27,26.01,193,10.0229,12.2222,21.0195,29.1111,33.1042,30.5556,61.0538,40.6111,58.992,58.6111,58.7056,55.1667,41.8099,32.6667,50.3436,50.0556,95.95959594,126.45914399,128.23529431,65.66232989,,,,,,,3家机构卖出，成功率46.63%
603085,天成自控,10.58,9.865,23.5,-36139,769755,81534962,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3178657,94726,58587,153313,2019-02-28,-4.69,19.92,16,-4.2533,0.3968,-3.7807,1.0913,2.4575,5.6548,1.8904,3.1746,-5.0095,1.3889,-4.8204,-0.5952,-15.0284,-10.8135,5.6711,11.9048,43.3604336,25.5041518,-2.77798915,-48.70861582,,,,,,,1家机构买入，成功率47.01%
900902,市北B股,0.522,-10,4.45,58,11382,20732384,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,3178670,1846,1904,3750,2019-02-28,0.51,32.94,2,-0.5747,6.2124,3.0651,8.016,12.6437,21.8437,11.3027,7.4148,1.341,5.6112,2.8736,7.2144,-0.7663,3.8076,1.341,5.4108,26.39225158,22.82352946,36.64921677,1.67500865,,,,,,,卖一主卖，成功率68.32%
900904,神奇B股,0.927,9.5745,2.46,202,1230,1348369,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3178666,200,401,601,2019-02-28,16.41,48.88,0,1.5102,1.7223,4.9622,4.7363,7.0119,7.1044,19.2017,14.1012,2.4811,0.4306,6.3646,5.0592,1.9417,5.2745,3.2362,3.9828,19.15167125,14.02214028,7.04387876,-10.03228124,,,,,,,实力游资买入，成功率55.95%
000050,深天马A,15.45,-8.1451,8.26,36285,2359600,150370000,日跌幅偏离值达到7%的前五只证券,3175411,156706,192991,349698,2019-02-27,1.54,14.82,281,1.8123,0.3834,4.7249,4.7923,4.9191,2.1725,11.1974,8.3067,9.2557,5.4952,5.8252,4.1534,-2.5243,-4.5367,4.0777,4.0895,51.1741683,46.30681818,32.27739727,-7.90870344,,,,,,,2家机构卖出，成功率49.03%
000068,华控赛格,7.37,10,17.68,-43210,1212150,178010000,日振幅值达到15%的前五只证券,3175412,107719,64508,172227,2019-02-27,-3.56,14.21,74,-10.0407,-9.8361,-14.654,-4.3219,-7.4627,-2.3845,-6.5129,0,2.8494,11.6244,-13.0258,-3.8748,-18.3175,-10.5812,-20.8955,-13.2638,73.00469474,78.45036312,148.98648624,67.12018127,,,,,,,实力游资买入，成功率36.90%
000068,华控赛格,7.37,10,17.68,-43210,1212150,178010000,日涨幅偏离值达到7%的前五只证券,3175405,107719,64508,172227,2019-02-27,-3.56,14.21,74,-10.0407,-9.8361,-14.654,-4.3219,-7.4627,-2.3845,-6.5129,0,2.8494,11.6244,-13.0258,-3.8748,-18.3175,-10.5812,-20.8955,-13.2638,73.00469474,78.45036312,148.98648624,67.12018127,,,,,,,实力游资买入，成功率36.90%
000068,华控赛格,7.37,10,17.68,-13362,1897700,281310000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3175419,108975,95613,204588,2019-02-27,-0.70,10.78,74,-10.0407,-9.8361,-14.654,-4.3219,-7.4627,-2.3845,-6.5129,0,2.8494,11.6244,-13.0258,-3.8748,-18.3175,-10.5812,-20.8955,-13.2638,73.00469474,78.45036312,148.98648624,67.12018127,,,,,,,主力做T，成功率39.29%
000070,特发信息,15.74,9.993,20.14,3734,1806930,120920000,日振幅值达到15%的前五只证券,3175413,100450,104184,204634,2019-02-27,0.21,11.32,94,7.1156,-5.7764,-2.859,-0.6211,3.4307,-1.8634,11.1182,5.5901,3.4943,-8.9441,-5.7814,-7.9503,-9.784,-12.2981,-10.5464,-12.5466,59.3117409,114.44141692,101.27877239,77.60650302,,,,,,,实力游资买入，成功率49.03%
000070,特发信息,15.74,9.993,20.14,3734,1806930,120920000,日涨幅偏离值达到7%的前五只证券,3175403,100450,104184,204634,2019-02-27,0.21,11.32,94,7.1156,-5.7764,-2.859,-0.6211,3.4307,-1.8634,11.1182,5.5901,3.4943,-8.9441,-5.7814,-7.9503,-9.784,-12.2981,-10.5464,-12.5466,59.3117409,114.44141692,101.27877239,77.60650302,,,,,,,实力游资买入，成功率49.03%
000070,特发信息,15.74,9.993,20.14,3734,1806930,120920000,日换手率达到20%的前五只证券,3175417,100450,104184,204634,2019-02-27,0.21,11.32,94,7.1156,-5.7764,-2.859,-0.6211,3.4307,-1.8634,11.1182,5.5901,3.4943,-8.9441,-5.7814,-7.9503,-9.784,-12.2981,-10.5464,-12.5466,59.3117409,114.44141692,101.27877239,77.60650302,,,,,,,实力游资买入，成功率49.03%
000536,华映科技,3.56,-10.101,13.67,-64187,986570,273830000,日跌幅偏离值达到7%的前五只证券,3175409,122646,58459,181105,2019-02-27,-6.51,18.36,71,-3.0899,3.6585,6.7416,17.9878,10.1124,14.939,24.4382,31.0976,0.8427,8.5366,3.0899,10.061,-7.8652,0.6098,-5.3371,2.1341,80.71065987,60.36036045,42.39999991,-10.71792941,,,,,,,卖一主卖，成功率42.07%
000563,陕国投A,5.36,10.0616,4.71,33216,1000790,186740000,日涨幅偏离值达到7%的前五只证券,3175407,216825,250041,466866,2019-02-27,3.32,46.65,212,-10.0746,-7.8,-3.9179,0,4.8507,8,16.2313,21.8,-3.9179,0,6.1567,16.8,-3.3582,1.2,0.1866,6.6,88.07017542,86.75958189,83.56164383,37.19615733,,,,,,,实力游资买入，成功率51.59%
000563,陕国投A,5.36,10.0616,4.71,-195330,2583100,511940000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3175418,499977,304647,804624,2019-02-27,-7.56,31.15,212,-10.0746,-7.8,-3.9179,0,4.8507,8,16.2313,21.8,-3.9179,0,6.1567,16.8,-3.3582,1.2,0.1866,6.6,88.07017542,86.75958189,83.56164383,37.19615733,,,,,,,实力游资买入，成功率46.25%
000785,武汉中商,11.73,7.4176,20.91,-21159,617990,52510000,日换手率达到20%的前五只证券,3175415,86986,65827,152813,2019-02-27,-3.42,24.73,29,-3.9216,-2.1645,-1.1083,0.3463,-0.341,0.9524,7.7579,5.8009,0.341,-1.1255,-6.8201,-4.6753,-10.9122,-10.3896,-5.2003,-4.5022,44.28044599,67.33238603,58.08625686,28.66771053,,,,,,,实力游资买入，成功率37.98%
000793,华闻传媒,4.09,9.9462,13.92,36665,1074510,269890000,日涨幅偏离值达到7%的前五只证券,3175406,66861,103527,170388,2019-02-27,3.41,15.86,79,-5.868,-9.0476,-6.6015,-8.0952,-3.912,-7.8571,5.379,4.0476,13.6919,8.3333,22.7384,23.5714,16.3814,11.4286,7.824,3.0952,33.22475571,14.88764045,21.00591716,-51.24503221,,,,,,,实力游资买入，成功率49.40%
000859,国风塑业,6.51,-9.9585,23.72,-28671,1169980,175390000,日跌幅偏离值达到7%的前五只证券,3175408,117885,89214,207099,2019-02-27,-2.45,17.70,48,3.8402,1.8519,14.2857,19.4444,15.2074,11.5741,39.4777,35.4938,9.3702,7.2531,14.5929,13.4259,1.8433,-0.1543,22.8879,19.9074,110.00000004,116.27906962,109.32475873,76.53636658,,,,,,,实力游资卖出，成功率63.76%
000859,国风塑业,6.51,-9.9585,23.72,-28671,1169980,175390000,日换手率达到20%的前五只证券,3175414,117885,89214,207099,2019-02-27,-2.45,17.70,48,3.8402,1.8519,14.2857,19.4444,15.2074,11.5741,39.4777,35.4938,9.3702,7.2531,14.5929,13.4259,1.8433,-0.1543,22.8879,19.9074,110.00000004,116.27906962,109.32475873,76.53636658,,,,,,,实力游资卖出，成功率63.76%
000862,银星能源,6.35,-9.9291,20.33,-16345,659440,101930000,日跌幅偏离值达到7%的前五只证券,3175410,55110,38765,93875,2019-02-27,-2.48,14.24,32,0.7874,3.9604,6.6142,12.0462,9.1339,13.2013,28.0315,46.5347,15.5906,16.5017,15.4331,23.4323,5.5118,9.4059,15.748,26.7327,106.16883109,99.05956112,87.31563424,63.65979385,,,,,,,实力游资卖出，成功率42.56%
000862,银星能源,6.35,-9.9291,20.33,-16345,659440,101930000,日换手率达到20%的前五只证券,3175416,55110,38765,93875,2019-02-27,-2.48,14.24,32,0.7874,3.9604,6.6142,12.0462,9.1339,13.2013,28.0315,46.5347,15.5906,16.5017,15.4331,23.4323,5.5118,9.4059,15.748,26.7327,106.16883109,99.05956112,87.31563424,63.65979385,,,,,,,实力游资卖出，成功率42.56%
000917,电广传媒,8.32,10.0529,13.02,-49497,1363040,168510000,日涨幅偏离值达到7%的前五只证券,3175404,148587,99089,247676,2019-02-27,-3.63,18.17,108,-8.4135,-5.125,0.7212,12.375,10.8173,18.625,14.6635,16,14.5433,21.25,20.6731,25.125,8.2933,11.25,4.4471,8.125,26.25189681,15.87743733,61.55339806,13.50613917,,,,,,,实力游资买入，成功率97.62%
002123,梦网集团,11.31,6.4972,12.4,152085,1284090,116930000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3175642,105310,257394,362704,2019-02-27,11.84,28.25,72,6.1892,1.7241,1.6799,0.8621,9.6375,6.0345,18.1256,11.2069,6.1892,4.7414,7.4271,4.4828,8.1344,4.4828,16.7109,12.931,42.26415094,54.08719345,35.28708134,14.35793731,,,,,,,上海资金买入，成功率59.42%
002210,飞马国际,4.13,10.1333,14.35,48403,800150,200410000,日涨幅偏离值达到7%的前五只证券,3175625,37367,85770,123137,2019-02-27,6.05,15.39,58,-5.3269,-8.3532,-3.3898,-4.7733,-2.1792,-3.58,6.5375,4.5346,0.9685,-1.9093,0.4843,-1.1933,-8.2324,-9.5465,34.8668,31.5036,27.4691358,-19.01960784,-36.75344564,-68.22660618,,,,,,,实力游资买入，成功率43.38%
002234,民和股份,24.17,-10.0149,16.73,-103233,783900,31980000,日跌幅偏离值达到7%的前五只证券,3175628,196969,93736,290705,2019-02-27,-13.17,37.08,46,-1.7377,-1,3.2271,7.875,13.3637,10.8333,15.391,16.9167,46.959,43.125,21.266,21.9583,4.2201,3.5833,21.7211,23.5417,66.11683847,87.07430339,93.82518041,131.73537873,,,,,,,实力游资卖出，成功率48.15%
002458,益生股份,33.42,-3.9379,14.85,-10608,1064500,31020000,日振幅值达到15%的前五只证券,3175635,167963,157355,325318,2019-02-27,-1.00,30.56,70,1.137,3.0211,11.2507,16.7372,22.3818,20.997,23.5787,23.565,44.4644,38.0967,20.4668,20.0906,5.0269,0.6647,19.922,20.7717,87.64738911,96.93576902,100.72072073,153.373768,,,,,,,1家机构卖出，成功率50.67%
